CallNo,RptNo,PRA,Beat,OffId,FromDateTime,ToDateTime,NatCall,Title,Location,AptNo,RunDate,RunDataBeginDate,RunDataEndDate,lon,lat,address
122610385,120055167,400,540,2710,9/14/2012 17:00,9/17/2012 8:00,BURAPT,BURGLARY--APARTMENT,4624 WINDSTONE DR,1515,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.111197,32.6717609,"4624 windstone drive, arlington, tx 76018, usa"
122620975,120055428,354,380,2551,9/18/2012 15:30,9/18/2012 22:15,BURAPT,BURGLARY--APARTMENT,3516 WILLOWOOD CR,1232,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1341812,32.6903597,"3516 willowood circle, arlington, tx 76015, usa"
122630466,120055500,84,220,1845,9/19/2012 11:15,,BURAPT,BURGLARY--APARTMENT,2410 STREAMBED CT,2407,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.064275,32.7728943,"2410 streambed court, arlington, tx 76006, usa"
122680488,120056498,273,480,1920,9/24/2012 10:30,9/24/2012 13:00,BURAPT,BURGLARY--APARTMENT,2001 E ARKANSAS LN,102,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0765075,32.7060673,"2001 east arkansas lane, arlington, tx 76014, usa"
122690019,120056625,206,340,1349,9/25/2012 0:27,,BURAPT,BURGLARY--APARTMENT,1203 WOODLAND WEST DR,163,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1531487,32.7233059,"1203 woodland west drive, arlington, tx 76013, usa"
122750732,120057946,92,230,2541,10/1/2012 18:34,,BURAPT,BURGLARY--APARTMENT,1100 SILVERWOOD DR,250,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0647969,32.7647185,"1100 silverwood drive, arlington, tx 76006, usa"
122790646,120058770,334,350,2755,10/5/2012 10:30,,BURAPT,BURGLARY--APARTMENT,3765 LITTLE RD,4215,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1900531,32.6855734,"3765 little road, arlington, tx 76016, usa"
122810634,120059198,72,220,2552,10/7/2012 12:00,10/7/2012 16:00,BURAPT,BURGLARY--APARTMENT,2504 WHISPER RIDGE LN,3505,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0655522,32.7796308,"2504 whisper ridge lane, arlington, tx 76006, usa"
121040410,120021289,390,320,724,4/13/2012 10:00,4/13/2012 12:00,BURAPT,BURGLARY--APARTMENT,4915 PACES TR,414,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2149096,32.6671769,"4915 paces trail, arlington, tx 76017, usa"
121040634,120021346,355,380,2457,4/13/2012 7:00,4/13/2012 16:30,BURAPT,BURGLARY--APARTMENT,3604 HOYA DR,195,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.133945,32.6880521,"3604 hoya drive, arlington, tx 76015, usa"
121091045,120022506,84,220,1986,4/18/2012 5:30,4/18/2012 17:00,BURAPT,BURGLARY--APARTMENT,2301 STREAMBED CT,1506,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0649506,32.7719863,"2301 streambed court, arlington, tx 76006, usa"
121010661,120020670,74,220,1986,4/10/2012 8:00,4/10/2012 14:00,BURAPT,BURGLARY--APARTMENT,2609 COURTNEY LN,107,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0640067,32.7767692,"2609 courtney lane, arlington, tx 76006, usa"
121021028,120020945,74,220,2461,4/11/2012 16:30,4/11/2012 22:30,BURAPT,BURGLARY--APARTMENT,2508 NORTH FORTY CR,118,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0644042,32.7756988,"2508 north forty circle, arlington, tx 76006, usa"
121040308,120021255,74,220,2189,4/13/2012 9:00,,BURAPT,BURGLARY--APARTMENT,2609 COURTNEY LN,107,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0640067,32.7767692,"2609 courtney lane, arlington, tx 76006, usa"
121080931,120022259,390,320,2433,4/17/2012 11:30,4/17/2012 17:18,BURAPT,BURGLARY--APARTMENT,4901 PACES TR,727,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2144598,32.6667974,"4901 paces trail, arlington, tx 76017, usa"
121150328,120023651,92,230,2753,4/23/2012 14:00,4/24/2012 8:59,BURAPT,BURGLARY--APARTMENT,1100 SILVERWOOD DR,152,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0647969,32.7647185,"1100 silverwood drive, arlington, tx 76006, usa"
121150664,120023736,400,540,2710,4/24/2012 12:00,4/24/2012 15:00,BURAPT,BURGLARY--APARTMENT,4604 SPRUCE DR,1205,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1076974,32.6719747,"4604 spruce drive, arlington, tx 76018, usa"
121171087,120024258,281,420,1257,4/26/2012 13:30,4/26/2012 18:00,BURAPT,BURGLARY--APARTMENT,2900 INDIAN CREEK DR,103,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0581205,32.7254948,"2900 indian creek drive, arlington, tx 76010, usa"
121180525,120024407,425A,530,1506,4/27/2012 10:45,4/27/2012 12:20,BURAPT,BURGLARY--APARTMENT,6100 ALTERSGATE LN,7107,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1314621,32.6474298,"altersgate lane, arlington, tx 76001, usa"
121190208,120024601,155,270,767,4/28/2012 7:00,,BURAPT,BURGLARY--APARTMENT,1234 ENCLAVE CR,202,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0917521,32.750692,"1234 enclave circle, arlington, tx 76011, usa"
121200485,120024874,242,430,2447,4/29/2012 13:30,4/29/2012 15:30,BURAPT,BURGLARY--APARTMENT,1931 S COOPER ST,297,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1146172,32.713829,"1931 south cooper street, arlington, tx 76013, usa"
121210404,120025057,282,420,1546,4/30/2012 12:45,4/30/2012 12:59,BURAPT,BURGLARY--APARTMENT,3023 E PARK ROW DR,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0563912,32.720738,"3023 east park row drive, arlington, tx 76010, usa"
121230508,120025500,13,210,621,5/2/2012 8:45,5/2/2012 13:15,BURAPT,BURGLARY--APARTMENT,525 TISH CR,1005,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1107843,32.7839838,"525 tish circle, arlington, tx 76006, usa"
121240881,120025740,384,560,2345,5/3/2012 14:40,5/3/2012 15:30,BURAPT,BURGLARY--APARTMENT,1707 TRINITY HEIGHT DR,823,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0841859,32.6832894,"1707 trinity height drive, arlington, tx 76014, usa"
121241309,120025834,282,420,2320,5/3/2012 18:00,5/3/2012 22:30,BURAPT,BURGLARY--APARTMENT,1327 TIMBERLAKE DR,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0516379,32.7218725,"1327 timberlake drive, arlington, tx 76010, usa"
121250282,120025880,390,320,1736,5/4/2012 8:45,5/4/2012 8:48,BURAPT,BURGLARY--APARTMENT,6522 TREEPOINT DR,119,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2105225,32.6657754,"6522 treepoint drive, arlington, tx 76017, usa"
121251091,120026058,273,480,2256,5/4/2012 20:22,5/4/2012 22:22,BURAPT,BURGLARY--APARTMENT,2001 E ARKANSAS LN,101,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0765075,32.7060673,"2001 east arkansas lane, arlington, tx 76014, usa"
122680033,120056401,263,450,2596,9/20/2012 15:00,9/24/2012 0:54,BURAPT,BURGLARY--APARTMENT,1544 CARTER DR,C,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0668706,32.7200554,"1544 carter drive, arlington, tx 76010, usa"
122690710,120056732,229,430,2447,9/25/2012 10:00,9/25/2012 15:14,BURAPT,BURGLARY--APARTMENT,320 E MITCHELL ST,3,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1033653,32.7281629,"320 east mitchell street, arlington, tx 76010, usa"
122740215,120057668,273,480,1920,9/30/2012 7:15,9/30/2012 9:17,BURAPT,BURGLARY--APARTMENT,2267 BRIDGEVIEW DR,303,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0778315,32.7067125,"2267 bridgeview drive, arlington, tx 76010, usa"
122750612,120057929,111,250,2696,10/1/2012 6:55,10/1/2012 16:33,BURAPT,BURGLARY--APARTMENT,1005 GREENWAY GLEN DR,3404,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1192553,32.7587944,"1005 greenway glen drive, arlington, tx 76012, usa"
122770147,120058245,135,260,2521,10/2/2012 6:30,10/3/2012 1:00,BURAPT,BURGLARY--APARTMENT,407 N DAVIS DR,B,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.122941,32.740419,"407 north davis drive, arlington, tx 76012, usa"
122790757,120058818,89,230,2736,10/5/2012 8:45,10/5/2012 16:00,BURAPT,BURGLARY--APARTMENT,1535 STONELEIGH CT,1121,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0889151,32.7691411,"1535 stoneleigh court, arlington, tx 76011, usa"
122840483,120059713,383,470,1494,10/10/2012 11:00,10/10/2012 12:40,BURAPT,BURGLARY--APARTMENT,2351 QUAIL RUN RD,,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0677464,32.6850451,"2351 quail run road, arlington, tx 76014, usa"
122850355,120059898,273,480,1546,10/11/2012 8:57,10/11/2012 10:15,BURAPT,BURGLARY--APARTMENT,2017 E ARKANSAS LN,137,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0748109,32.7060641,"2017 east arkansas lane, arlington, tx 76014, usa"
122870404,120060372,416,530,1506,10/13/2012 10:15,10/13/2012 13:30,BURAPT,BURGLARY--APARTMENT,901 REDLEAF DR,3206,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1238098,32.6472576,"901 redleaf drive, arlington, tx 76017, usa"
122890784,120060851,12,210,1430,10/15/2012 15:00,10/15/2012 16:00,BURAPT,BURGLARY--APARTMENT,712 CRESCENT DR,1143,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1045674,32.7869348,"712 crescent drive, arlington, tx 76006, usa"
122920894,120061498,274,450,2467,10/18/2012 8:00,10/18/2012 19:20,BURAPT,BURGLARY--APARTMENT,2400 HENDERSON DR,928,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0688234,32.7086364,"2400 henderson drive, arlington, tx 76010, usa"
122940375,120061855,91,230,1927,10/19/2012 23:00,10/20/2012 12:19,BURAPT,BURGLARY--APARTMENT,2112 CALAIS WY,297,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0722543,32.7657886,"2112 calais way, arlington, tx 76006, usa"
122950499,120062119,234,430,2595,10/21/2012 15:37,10/21/2012 15:37,BURAPT,BURGLARY--APARTMENT,1603 S COOPER ST,103,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1146491,32.7188843,"1603 south cooper street, arlington, tx 76010, usa"
122960877,120062364,72,220,2541,10/22/2012 21:08,,BURAPT,BURGLARY--APARTMENT,2506 BROOKLINE CT,410,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0657701,32.7812973,"2506 brookline court, arlington, tx 76006, usa"
122970842,120062580,12,210,2461,10/23/2012 7:00,10/23/2012 22:00,BURAPT,BURGLARY--APARTMENT,709 CRESCENT DR,2135,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1046189,32.7869928,"709 crescent drive, arlington, tx 76006, usa"
123050044,120063998,64,220,2507,10/31/2012 2:05,,BURAPT,BURGLARY--APARTMENT,2507 RIVER HILLS DR,404,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0963743,32.7754499,"2507 river hills drive, arlington, tx 76006, usa"
123060849,120064402,84,220,2552,11/1/2012 8:50,11/1/2012 19:50,BURAPT,BURGLARY--APARTMENT,2305 STREAMBED CT,1706,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0650122,32.7721831,"2305 streambed court, arlington, tx 76006, usa"
123070958,120064651,263,450,2485,11/2/2012 16:30,11/2/2012 22:00,BURAPT,BURGLARY--APARTMENT,1544 LATRIUM PL,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0655381,32.7196004,"1544 latrium place, arlington, tx 76010, usa"
123110563,120065343,354,380,1521,11/6/2012 10:30,11/6/2012 15:30,BURAPT,BURGLARY--APARTMENT,3400 TIMBERWOOD CR,1127,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1382257,32.6909268,"3400 timberwood circle, arlington, tx 76015, usa"
123130308,120065615,390,320,724,11/8/2012 9:50,,BURAPT,BURGLARY--APARTMENT,5000 RIDGETREE LN,207,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2139622,32.6660905,"5000 ridgetree lane, arlington, tx 76017, usa"
123130575,120065679,255,410,1888,11/8/2012 7:00,11/8/2012 14:40,BURAPT,BURGLARY--APARTMENT,313 HOLLANDALE CR,313C,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0682878,32.7339263,"313 hollandale circle, arlington, tx 76010, usa"
123130572,120065695,249,430,1693,11/8/2012 7:30,11/8/2012 14:30,BURAPT,BURGLARY--APARTMENT,2221 DUDLEY CR,10,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1048365,32.7071506,"2221 dudley circle, arlington, tx 76010, usa"
123200735,120067180,282,420,1257,11/15/2012 5:00,11/15/2012 19:00,BURAPT,BURGLARY--APARTMENT,3207 E PARK ROW DR,D,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0506046,32.7206773,"3207 east park row drive, arlington, tx 76010, usa"
123250749,120068168,258,450,1257,11/20/2012 17:51,,BURAPT,BURGLARY--APARTMENT,2412 E PARK ROW DR,A,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0663956,32.7208094,"2412 east park row drive, arlington, tx 76010, usa"
123270535,120068538,92,230,2699,11/22/2012 11:00,11/22/2012 19:41,BURAPT,BURGLARY--APARTMENT,1104 WYNNCREST LN,4105,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0666672,32.7653493,"1104 wynncrest lane, arlington, tx 76006, usa"
123280069,120068574,30,240,2507,11/23/2012 1:46,,BURAPT,BURGLARY--APARTMENT,2312 MISTY RIDGE CR,155,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1001543,32.7734842,"2312 misty ridge circle, arlington, tx 76011, usa"
123320355,120069382,282,420,1587,11/27/2012 10:20,11/27/2012 10:52,BURAPT,BURGLARY--APARTMENT,3115 E PARK ROW DR,160,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0535851,32.7207094,"3115 east park row drive, arlington, tx 76010, usa"
123320719,120069469,30,240,2653,11/27/2012 5:00,11/27/2012 18:54,BURAPT,BURGLARY--APARTMENT,704 LINCOLN GREEN DR,2515,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1024745,32.7701595,"704 lincoln green drive, arlington, tx 76011, usa"
123360520,120070237,74,220,2552,12/1/2012 12:45,12/1/2012 13:45,BURAPT,BURGLARY--APARTMENT,2409 FOREST BROOK LN,510,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0671297,32.7754853,"2409 forest brook lane, arlington, tx 76006, usa"
123370829,120070477,261,440,2726,12/2/2012 15:00,12/2/2012 22:00,BURAPT,BURGLARY--APARTMENT,1708 NEW YORK AV,146,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.081376,32.7169669,"1708 new york avenue, arlington, tx 76010, usa"
123400137,120070926,95,240,2112,12/4/2012 21:30,12/5/2012 7:00,BURAPT,BURGLARY--APARTMENT,1831 CARRIAGE HOUSE CR,3813,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0899958,32.7628281,"1831 carriage house circle, arlington, tx 76011, usa"
123480702,120072651,376,480,2573,12/10/2012 7:12,12/12/2012 0:00,BURAPT,BURGLARY--APARTMENT,2406 WINDSPRINT WY,1115,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.066498,32.7019785,"2406 windsprint way, arlington, tx 76014, usa"
123550797,120074200,104,330,2490,12/20/2012 15:30,12/20/2012 20:00,BURAPT,BURGLARY--APARTMENT,1507 SAN FRANCISCO CT,114,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1471713,32.7564944,"1507 san francisco court, arlington, tx 76012, usa"
123580091,120074659,376,480,2640,12/22/2012 2:00,12/23/2012 2:00,BURAPT,BURGLARY--APARTMENT,2401 WINDSPRINT WY,1400,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0663762,32.7019667,"2401 windsprint way, arlington, tx 76014, usa"
123610096,120075261,92,230,1993,12/26/2012 8:35,12/26/2012 8:35,BURAPT,BURGLARY--APARTMENT,1100 SILVERWOOD DR,150,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0647969,32.7647185,"1100 silverwood drive, arlington, tx 76006, usa"
123610305,120075315,74,220,2552,12/23/2012 12:00,12/26/2012 16:00,BURAPT,BURGLARY--APARTMENT,2405 BROWN BV,2202,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0669374,32.774321,"2405 brown boulevard, arlington, tx 76006, usa"
123610513,120075354,271,440,2688,12/26/2012 15:30,12/26/2012 21:00,BURAPT,BURGLARY--APARTMENT,1501 REGENCY CT,201,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0894457,32.7073829,"1501 regency court, arlington, tx 76010, usa"
123630770,120075741,95,240,2507,12/28/2012 5:20,12/28/2012 22:59,BURAPT,BURGLARY--APARTMENT,1500 E LAMAR BV,3206,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.089401,32.763096,"1500 east lamar boulevard, arlington, tx 76011, usa"
123660325,120076193,282,420,2529,12/31/2012 13:51,,BURAPT,BURGLARY--APARTMENT,1329 TIMBERLAKE DR,C,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.051638,32.7218648,"1329 timberlake drive, arlington, tx 76010, usa"
T12000949,120900601,64,220,2613,4/17/2012 15:00,4/17/2012 15:00,BURAPT,BURGLARY--APARTMENT,2700 TRINITY BEND CR,518,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0932756,32.7788452,"2700 trinity bend circle, arlington, tx 76006, usa"
T12001432,120900905,360,380,2128,6/4/2012 20:00,6/4/2012 22:00,BURAPT,BURGLARY--APARTMENT,3602 WAVERLY DR,47,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1276474,32.6878064,"3602 waverly drive, arlington, tx 76015, usa"
T12002671,120901674,95,240,2198,10/8/2012 21:50,10/8/2012 21:50,BURAPT,BURGLARY--APARTMENT,1819 OLD MILL DR,807,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
T12003115,120901958,400,540,2128,11/24/2012 15:35,11/26/2012 15:35,BURAPT,BURGLARY--APARTMENT,311 BARDIN GREENE DR,1411,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1071888,32.6717419,"311 bardin greene drive, arlington, tx 76018, usa"
130040612,130000628,258,450,1693,1/4/2013 17:15,,BURAPT,BURGLARY--APARTMENT,2501 AIRPORT CR,102,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0631956,32.7213624,"2501 airport circle, arlington, tx 76010, usa"
130100663,130001746,62,220,1986,1/10/2013 6:00,1/10/2013 15:45,BURAPT,BURGLARY--APARTMENT,2501 FOREST POINT DR,101,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0642508,32.785439,"2501 forest point drive, arlington, tx 76006, usa"
130120611,130002257,267,450,2765,1/12/2013 17:30,1/12/2013 18:55,BURAPT,BURGLARY--APARTMENT,2019 E PIONEER PW,1123,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
130180192,130003194,407,320,724,1/17/2013 11:00,1/18/2013 8:00,BURAPT,BURGLARY--APARTMENT,5702 MOBILE AV,423,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1956212,32.6550656,"5702 mobile avenue, arlington, tx 76017, usa"
130210478,130003825,74,220,1986,1/21/2013 13:00,1/21/2013 15:00,BURAPT,BURGLARY--APARTMENT,2541 THOMASON CR,179,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0655391,32.7756673,"2541 thomason circle, arlington, tx 76006, usa"
130280551,130005301,321,460,2259,1/28/2013 7:00,1/28/2013 15:01,BURAPT,BURGLARY--APARTMENT,400 KNIGHTSBRIDGE RD,201,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.107132,32.695957,"knightsbridge road, arlington, tx 76014, usa"
130300896,130005823,241,360,2764,1/30/2013 18:00,1/30/2013 20:00,BURAPT,BURGLARY--APARTMENT,805 COOPER SQUARE CR,134,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1152301,32.7120831,"805 cooper square circle, arlington, tx 76013, usa"
130320676,130006231,383,470,2762,2/1/2013 14:00,2/1/2013 16:55,BURAPT,BURGLARY--APARTMENT,3400 ROSEMEAD DR,938,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0734596,32.6909718,"3400 rosemead drive, arlington, tx 76014, usa"
130330930,130006474,267,450,2633,2/2/2013 18:00,2/2/2013 19:30,BURAPT,BURGLARY--APARTMENT,2015 ELM POINT DR,2098,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0758601,32.7132328,"elm point drive, arlington, tx 76010, usa"
130420575,130008100,267,450,2652,2/11/2013 8:00,2/11/2013 16:00,BURAPT,BURGLARY--APARTMENT,2026 CRAIG HANKING DR,1058,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.074177,32.7141478,"2026 craig hanking drive, arlington, tx 76010, usa"
130430563,130008284,84,220,1430,2/12/2013 13:30,2/12/2013 15:00,BURAPT,BURGLARY--APARTMENT,2305 FOREST OAKS CR,184,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0659023,32.7717116,"2305 forest oaks circle, arlington, tx 76006, usa"
130440630,130008455,89,230,2789,2/13/2013 15:33,2/13/2013 15:45,BURAPT,BURGLARY--APARTMENT,1504 STONELEIGH CT,1055,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0894124,32.7691613,"1504 stoneleigh court, arlington, tx 76011, usa"
130460025,130008776,274,450,1892,2/14/2013 13:00,2/14/2013 23:55,BURAPT,BURGLARY--APARTMENT,2206 PLUM LN,524,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0685671,32.7072782,"2206 plum lane, arlington, tx 76010, usa"
130470548,130009092,267,450,2757,2/16/2013 11:30,2/16/2013 13:30,BURAPT,BURGLARY--APARTMENT,2022 CRAIG HANKING DR,2062,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0744236,32.7141256,"2022 craig hanking drive, arlington, tx 76010, usa"
122070697,120043828,30,240,2552,7/25/2012 14:45,7/25/2012 15:00,BURAPT,BURGLARY--APARTMENT,2315 MISTY RIDGE CR,196,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0991599,32.7741777,"2315 misty ridge circle, arlington, tx 76011, usa"
122090570,120044246,72,220,1986,7/27/2012 10:00,7/27/2012 13:00,BURAPT,BURGLARY--APARTMENT,2603 BRIAR GLENN LN,1405,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0639152,32.7827908,"2603 briar glenn lane, arlington, tx 76006, usa"
122150452,120045492,59,220,767,8/1/2012 23:00,8/2/2012 11:25,BURAPT,BURGLARY--APARTMENT,2606 VERANDAH LN,835,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0827598,32.777228,"2606 verandah lane, arlington, tx 76006, usa"
122190344,120046335,133,330,2257,8/3/2012 17:00,8/6/2012 10:30,BURAPT,BURGLARY--APARTMENT,408 N FIELDER RD,264,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.132448,32.739725,"408 north fielder road, arlington, tx 76012, usa"
122301146,120048824,30,240,2521,8/17/2012 14:30,8/18/2012 23:42,BURAPT,BURGLARY--APARTMENT,707 WOODARD WY,169,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0987451,32.7723358,"707 woodard way, arlington, tx 76011, usa"
122310328,120048931,425A,530,2377,8/17/2012 19:00,8/18/2012 10:00,BURAPT,BURGLARY--APARTMENT,6000 CLEAR WATER DR,112,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1261355,32.6467129,"clearwater dr, arlington, tx 76001, usa"
122320423,120049133,12,210,2636,8/19/2012 13:15,8/19/2012 13:22,BURAPT,BURGLARY--APARTMENT,2800 RIVERPLACE DR,1044,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1057987,32.7856722,"2800 riverplace drive, arlington, tx 76006, usa"
122330682,120049427,72,220,1986,8/20/2012 8:30,8/20/2012 18:00,BURAPT,BURGLARY--APARTMENT,2604 WHISPER MEADOW LN,1612,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0629569,32.7836379,"2604 whisper meadow lane, arlington, tx 76006, usa"
122360596,120049956,384,560,2156,8/23/2012 7:00,8/23/2012 13:30,BURAPT,BURGLARY--APARTMENT,1606 NANDINA DR,1238,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0858616,32.6824228,"1606 nandina drive, arlington, tx 76014, usa"
122380624,120050461,248,430,2319,8/21/2012 20:30,8/25/2012 16:19,BURAPT,BURGLARY--APARTMENT,220 W PIONEER PW,2,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1080656,32.735687,"arlington, tx, usa"
122410794,120051048,284,420,2660,8/28/2012 15:17,,BURAPT,BURGLARY--APARTMENT,1509 RUNNING BROOK DR,2011,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0539641,32.7200293,"1509 running brook drive, arlington, tx 76010, usa"
122440628,120051644,273,480,1920,8/31/2012 12:00,8/31/2012 13:45,BURAPT,BURGLARY--APARTMENT,2237 CREST CREEK DR,2207,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.0768531,32.7081865,"2237 crest creek drive, arlington, tx 76010, usa"
122480997,120052567,354,380,2651,9/4/2012 9:00,9/4/2012 19:23,BURAPT,BURGLARY--APARTMENT,3508 TIMBERWOOD CR,1148,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.1382419,32.6902656,"3508 timberwood circle, arlington, tx 76015, usa"
122510044,120053036,390,320,2687,9/7/2012 0:51,,BURAPT,BURGLARY--APARTMENT,5030 SAVANNAH CLUB DR,14314,4/10/2013 0:00,4/10/2012 0:00,4/8/2013 0:00,-97.2154429,32.665137,"5030 savannah club drive, arlington, tx 76017, usa"
